Id,CreationDate,PostId,RelatedPostId,LinkTypeId
2881010,2014-02-19T10:48:43.347,87053,83296,3
2881145,2014-02-19T12:17:53.363,87141,2691,1
2881180,2014-02-19T12:43:34.207,87141,86368,1
2881183,2014-02-19T13:01:14.447,87135,12386,1
2881184,2014-02-19T13:01:14.447,87135,1252,1
2881219,2014-02-19T14:14:21.820,85759,25232,1
2881225,2014-02-19T14:25:48.367,3466,15713,1
2881226,2014-02-19T14:25:48.367,3466,15104,1
2881236,2014-02-19T14:48:00.367,87141,35185,1
2881290,2014-02-19T15:07:15.667,87083,71720,1
2881324,2014-02-19T15:28:17.910,87116,87110,3
2881353,2014-02-19T15:51:24.070,87139,22021,1
2881354,2014-02-19T15:51:24.070,87139,18215,1
2881355,2014-02-19T15:51:24.070,87139,65101,1
2881356,2014-02-19T15:51:41.227,87139,30402,3
2881357,2014-02-19T15:52:10.260,87139,29594,1
2881394,2014-02-19T16:13:07.857,87168,16312,1
2881419,2014-02-19T16:18:38.747,87168,16312,3
2881454,2014-02-19T16:41:56.013,87141,22329,1
2881459,2014-02-19T16:47:44.163,87175,86359,1
2881744,2014-02-19T19:44:39.183,87204,20777,1
2881818,2014-02-19T21:09:54.467,87198,83789,1
2881819,2014-02-19T21:10:35.877,87213,64124,1
2881853,2014-02-19T21:27:48.203,87214,9131,1
2882020,2014-02-19T23:13:04.257,87198,81674,1
2882021,2014-02-19T23:15:07.203,81674,87198,1
2882072,2014-02-20T00:39:12.180,87234,20836,1
2882540,2014-02-20T10:05:48.287,87268,9519,1
2882737,2014-02-20T12:17:53.297,87265,68834,1
2882880,2014-02-20T14:22:44.387,87265,16921,1
2882982,2014-02-20T15:00:54.080,87280,37581,1
2882985,2014-02-20T15:04:24.093,87275,7515,3
2883128,2014-02-20T16:06:16.587,87242,44173,1
2883129,2014-02-20T16:07:10.747,87242,58564,1
2883141,2014-02-20T16:11:21.570,87305,70539,1
2883160,2014-02-20T16:42:16.707,87229,359,1
2883248,2014-02-20T17:10:12.270,87018,87198,1
2883293,2014-02-20T17:25:06.320,87311,72479,1
2883344,2014-02-20T17:52:04.320,87212,4099,1
2883594,2014-02-20T21:10:07.627,87353,83854,1
2883685,2014-02-20T22:28:05.750,87345,29682,1
2883741,2014-02-20T23:09:33.300,87361,87333,3
2883804,2014-02-21T00:03:54.920,87365,16552,3
2883810,2014-02-21T00:10:03.243,87367,22003,1
2883811,2014-02-21T00:10:42.947,87367,44838,3
2883828,2014-02-21T00:16:51.550,87369,16921,1
2883846,2014-02-21T00:28:51.820,87370,86508,1
2884481,2014-02-21T08:23:52.720,87381,66792,1
2884578,2014-02-21T10:08:53.793,87401,269,1
2884616,2014-02-21T10:49:30.480,87403,76059,1
2884624,2014-02-21T11:01:11.023,87101,48786,1
2884650,2014-02-21T11:29:30.653,87405,63647,1
2884653,2014-02-21T11:33:00.693,87403,7134,1
2884713,2014-02-21T12:10:48.253,2691,22501,1
2884714,2014-02-21T12:10:48.253,2691,80534,1
2884732,2014-02-21T12:19:21.320,63647,87405,1
2884750,2014-02-21T12:35:57.407,87410,65128,1
2884798,2014-02-21T13:34:34.450,33413,77796,1
2884799,2014-02-21T13:34:34.450,33413,86923,1
2884813,2014-02-21T14:04:54.663,86923,33413,1
2884843,2014-02-21T14:37:49.683,33050,77263,1
2884847,2014-02-21T14:41:26.303,87401,31488,1
2885416,2014-02-21T22:47:13.817,87447,31,1
2885587,2014-02-22T03:24:34.227,87466,2691,1
2885746,2014-02-22T08:09:15.997,87479,48786,1
2885841,2014-02-22T10:03:26.710,87487,61153,1
2885965,2014-02-22T12:22:14.537,80081,83512,1
2885966,2014-02-22T12:22:14.537,80081,2374,1
2886095,2014-02-22T14:44:45.903,87502,51718,1
2886099,2014-02-22T14:49:27.367,87504,3640,1
2886155,2014-02-22T16:06:42.467,87466,79043,1
2886235,2014-02-22T17:06:22.750,87486,52089,1
2886270,2014-02-22T17:30:52.613,87511,68069,1
2886335,2014-02-22T18:45:27.640,87511,68069,3
2886607,2014-02-22T23:44:31.350,87538,72285,1
2886608,2014-02-22T23:44:31.350,87538,52877,1
2886609,2014-02-22T23:44:31.350,87538,50151,1
2886610,2014-02-22T23:44:31.350,87538,59694,1
2886611,2014-02-22T23:44:31.350,87538,49571,1
2886612,2014-02-22T23:44:31.350,87538,56824,1
2886719,2014-02-23T01:26:46.263,87502,87504,1
2886732,2014-02-23T01:52:07.323,87542,1963,1
2886888,2014-02-23T06:05:43.053,87552,11009,1
2887027,2014-02-23T10:12:43.800,87566,11096,1
2887028,2014-02-23T10:13:02.897,87553,11096,1
2887094,2014-02-23T11:12:10.597,87479,31366,1
2887118,2014-02-23T11:30:02.940,87553,11096,3
2887119,2014-02-23T11:30:59.400,79043,2499,1
2887126,2014-02-23T11:46:23.817,87566,11096,3
2887237,2014-02-23T14:22:28.130,87579,11096,3
2887282,2014-02-23T15:23:54.493,80967,87182,1
2887385,2014-02-23T16:25:07.463,87575,68984,1
2887405,2014-02-23T16:42:06.783,87540,3734,1
2887511,2014-02-23T18:39:24.950,87466,12861,1
2887665,2014-02-23T21:31:00.860,87595,28730,1
2887806,2014-02-23T23:40:54.250,87601,87599,3
2887890,2014-02-24T01:13:43.223,87608,20836,1
2887962,2014-02-24T03:00:19.407,87613,12398,1
2887963,2014-02-24T03:00:19.407,87613,50727,1
2888592,2014-02-24T13:28:43.440,87650,48671,1
2888593,2014-02-24T13:28:43.440,87650,41123,1
2888624,2014-02-24T13:59:34.747,59307,11096,3
2888645,2014-02-24T14:14:35.607,87435,23994,1
2888657,2014-02-24T14:25:05.420,87641,32318,1
2888745,2014-02-24T15:29:13.480,87669,66055,1
2888769,2014-02-24T15:39:59.127,87435,2306,1
2888865,2014-02-24T16:21:30.977,81623,21822,1
2888911,2014-02-24T16:35:20.567,87678,17331,1
2888978,2014-02-24T17:04:19.770,44005,38487,1
2888985,2014-02-24T17:10:16.640,87675,86767,1
2889036,2014-02-24T17:48:54.007,81623,21822,3
2889203,2014-02-24T19:55:39.617,87695,2492,1
2889256,2014-02-24T20:31:30.907,87435,27750,1
2889257,2014-02-24T20:31:30.907,87435,3200,1
2889266,2014-02-24T20:49:40.827,86256,87713,1
2889345,2014-02-24T21:26:48.053,87727,27750,1
2889424,2014-02-24T22:29:19.130,87730,2541,1
2889474,2014-02-24T23:30:07.437,87712,77278,1
2889475,2014-02-24T23:31:09.573,87730,29731,1
2889551,2014-02-25T00:01:52.343,87726,1713,1
2889577,2014-02-25T00:25:01.500,87740,67204,1
2889896,2014-02-25T04:57:32.183,48786,71489,1
2890054,2014-02-25T07:43:02.113,87514,22504,1
2890257,2014-02-25T10:07:25.653,87783,66448,1
2890274,2014-02-25T10:15:37.040,87783,66448,3
2890955,2014-02-25T17:28:00.783,87751,49666,3
2890979,2014-02-25T17:37:24.747,87831,5750,1
2891011,2014-02-25T17:48:39.870,83091,73623,1
2891153,2014-02-25T18:38:55.040,87847,19772,1
2891154,2014-02-25T18:38:55.040,87847,29327,1
2891342,2014-02-25T20:50:50.780,87856,18208,1
2891362,2014-02-25T21:12:43.477,87856,7134,1
2891363,2014-02-25T21:12:43.477,87856,79289,1
2891364,2014-02-25T21:12:43.477,87856,81778,1
2891365,2014-02-25T21:12:43.477,87856,30118,1
2891418,2014-02-25T21:55:45.970,87866,63143,3
2891475,2014-02-25T22:32:16.663,87871,81754,1
2891515,2014-02-25T22:54:44.420,87873,22036,1
2891576,2014-02-25T23:34:11.647,87876,11602,1
2891577,2014-02-25T23:34:11.647,87876,2306,1
2891578,2014-02-25T23:34:11.647,87876,27750,1
2891579,2014-02-25T23:34:52.400,87873,22036,3
2891633,2014-02-26T00:15:13.087,87891,82316,1
2891703,2014-02-26T01:41:42.967,87881,2691,1
2891733,2014-02-26T02:26:14.200,87891,32735,1
2892075,2014-02-26T07:33:45.023,87881,80824,1
2892171,2014-02-26T08:37:45.580,87921,52305,1
2892180,2014-02-26T08:51:36.563,87816,48822,1
2892181,2014-02-26T08:51:36.563,87816,56645,1
2892225,2014-02-26T09:28:29.453,87876,11602,3
2892467,2014-02-26T11:52:30.157,87904,85730,1
2892483,2014-02-26T12:03:57.483,87919,29201,1
2892578,2014-02-26T13:28:11.853,87935,79778,1
2892698,2014-02-26T14:32:53.077,87965,13197,1
2892699,2014-02-26T14:32:53.077,87965,45165,1
2892726,2014-02-26T14:46:49.630,87956,77376,1
2892729,2014-02-26T14:48:37.957,45165,13197,1
2892731,2014-02-26T14:52:03.800,87930,61510,3
2892772,2014-02-26T15:19:06.300,87982,5543,1
2892895,2014-02-26T16:04:21.370,45165,13197,3
2892927,2014-02-26T16:23:05.690,87981,13086,1
2893000,2014-02-26T16:47:08.187,87525,13314,1
2893016,2014-02-26T16:53:39.683,87981,46229,1
2893058,2014-02-26T17:17:03.580,87909,59578,3
2893071,2014-02-26T17:21:09.530,87966,25713,1
2893283,2014-02-26T19:07:27.803,86912,24586,1
2893393,2014-02-26T19:42:13.817,87908,45159,3
2893503,2014-02-26T20:57:19.690,88011,65898,1
2893504,2014-02-26T20:57:19.690,88011,28730,1
2893505,2014-02-26T20:57:19.690,88011,28474,1
2893506,2014-02-26T20:57:19.690,88011,64949,1
2893507,2014-02-26T20:57:19.690,88011,64328,1
2893541,2014-02-26T21:25:23.970,88042,50121,1
2893585,2014-02-26T21:57:22.193,87965,13197,3
2893611,2014-02-26T22:33:42.060,87744,87215,1
2893796,2014-02-27T00:58:51.850,88065,423,1
2893798,2014-02-27T01:03:28.453,423,88065,1
2893872,2014-02-27T02:32:38.043,87896,40876,1
2893873,2014-02-27T02:38:28.427,88031,72326,1
2893901,2014-02-27T02:51:57.250,88068,86999,1
2894085,2014-02-27T05:51:07.097,88081,83030,1
2894894,2014-02-27T15:10:47.097,88139,35940,1
2894896,2014-02-27T15:14:53.163,88142,31326,1
2894918,2014-02-27T15:33:03.083,86998,81626,1
2894919,2014-02-27T15:33:03.083,86998,87385,1
2894920,2014-02-27T15:33:03.083,86998,48396,1
2895060,2014-02-27T16:38:07.013,48396,87385,1
2895065,2014-02-27T16:45:05.977,48396,72479,1
2895080,2014-02-27T16:52:11.913,88097,70801,3
2895099,2014-02-27T17:02:43.567,88127,79932,3
2895123,2014-02-27T17:11:33.853,88094,70699,3
2895162,2014-02-27T17:28:08.160,87805,85940,1
2895266,2014-02-27T18:18:13.933,88169,31,3
2895267,2014-02-27T18:19:20.487,87805,85940,3
2895394,2014-02-27T19:12:53.890,88182,49942,1
2895584,2014-02-27T21:30:26.200,44785,14437,3
2895617,2014-02-27T21:44:26.647,88196,2691,1
2895656,2014-02-27T22:09:14.383,88198,88186,3
2895657,2014-02-27T22:10:17.697,88166,85903,1
2895708,2014-02-27T22:27:39.577,88188,7134,1
2895730,2014-02-27T22:39:57.573,88166,5566,1
2895749,2014-02-27T22:52:09.767,88201,7948,1
2895817,2014-02-27T23:22:53.400,88188,17149,1
2895818,2014-02-27T23:22:53.400,88188,2516,1
2895819,2014-02-27T23:22:53.400,88188,87856,1
2895968,2014-02-28T00:56:25.673,88169,17294,1
2895970,2014-02-28T00:57:51.323,88169,73030,1
2896047,2014-02-28T01:39:35.257,88188,40769,1
2896061,2014-02-28T01:55:48.917,88188,60218,1
2896173,2014-02-28T03:32:49.093,88226,11109,1
2896237,2014-02-28T04:51:36.680,7134,88188,1
2896266,2014-02-28T05:36:22.667,88228,46151,1
2896277,2014-02-28T05:38:02.517,88188,10613,1
2896638,2014-02-28T11:49:29.507,88228,46151,3
2896805,2014-02-28T14:02:12.137,88266,54898,1
2896818,2014-02-28T14:04:02.077,88241,87756,1
2896922,2014-02-28T15:28:40.017,88282,57467,1
2896923,2014-02-28T15:28:40.017,88282,64370,1
2896959,2014-02-28T15:56:25.833,88025,38218,1
2897002,2014-02-28T16:25:21.397,88289,76948,1
2897103,2014-02-28T17:15:33.090,88290,68834,1
2897155,2014-02-28T18:00:49.410,88307,40527,1
2897423,2014-02-28T21:29:50.680,88323,87921,1
2897424,2014-02-28T21:29:50.680,88323,77359,1
2897459,2014-02-28T22:02:37.940,88323,77043,1
2897460,2014-02-28T22:02:37.940,88323,67204,1
2897478,2014-02-28T22:31:57.790,88290,61319,1
2897479,2014-02-28T22:31:57.790,88290,43366,1
2897480,2014-02-28T22:31:57.790,88290,49443,1
2897481,2014-02-28T22:31:57.790,88290,19126,1
2897482,2014-02-28T22:31:57.790,88290,27830,1
2897483,2014-02-28T22:31:57.790,88290,48034,1
2897484,2014-02-28T22:31:57.790,88290,41227,1
2897485,2014-02-28T22:31:57.790,88290,24077,1
2897486,2014-02-28T22:31:57.790,88290,33413,1
2897487,2014-02-28T22:31:57.790,88290,86923,1
2897557,2014-03-01T00:00:34.653,65094,77876,1
2897721,2014-03-01T04:32:17.410,87673,82984,1
2897777,2014-03-01T06:04:49.923,88012,81111,1
2898057,2014-03-01T12:17:32.040,88361,11109,1
2898087,2014-03-01T12:27:48.667,88361,67903,1
2898088,2014-03-01T12:27:48.667,88361,6067,1
2898131,2014-03-01T13:26:56.247,88368,26828,1
2898168,2014-03-01T13:51:21.643,88349,88011,1
2898223,2014-03-01T15:07:30.647,88368,88083,1
2898264,2014-03-01T15:32:40.787,87975,82959,1
2898371,2014-03-01T16:53:24.497,88363,38350,1
2898479,2014-03-01T18:13:08.283,88388,18971,1
2898507,2014-03-01T18:24:16.793,88398,11109,1
2898736,2014-03-01T20:29:07.230,88388,18971,3
2898742,2014-03-01T20:30:57.927,88368,88083,3
2898743,2014-03-01T20:30:57.927,88368,26828,3
2898893,2014-03-01T22:35:41.180,88201,26176,1
2899078,2014-03-02T01:30:25.613,88409,3466,1
2899113,2014-03-02T02:26:29.150,88409,15713,1
2899176,2014-03-02T03:43:50.390,88426,88228,1
2899383,2014-03-02T07:21:56.040,87942,82720,1
2899495,2014-03-02T09:20:11.097,88448,67038,1
2899766,2014-03-02T15:15:46.847,88457,78436,1
2899924,2014-03-02T18:01:28.850,88466,78694,1
2900218,2014-03-02T21:27:22.057,88485,13686,1
2900219,2014-03-02T21:27:22.057,88485,3814,1
2900220,2014-03-02T21:27:22.057,88485,4551,1
2900237,2014-03-02T21:33:37.577,88485,20836,1
2900272,2014-03-02T21:45:53.290,88485,28474,1
2900297,2014-03-02T22:04:27.077,88482,20836,1
2901086,2014-03-03T03:30:46.237,88470,2492,1
2901140,2014-03-03T03:48:24.000,88523,3520,1
2901156,2014-03-03T03:57:17.620,88523,17868,1
2901191,2014-03-03T04:16:44.597,88526,35940,1
2901440,2014-03-03T06:26:02.550,74470,77287,1
2901473,2014-03-03T06:45:37.777,88537,79043,1
2901474,2014-03-03T06:45:37.777,88537,17090,1
2901475,2014-03-03T06:45:37.777,88537,2691,1
2901476,2014-03-03T06:45:37.777,88537,77287,1
2901477,2014-03-03T06:45:37.777,88537,80534,1
2901478,2014-03-03T06:46:06.720,88537,31459,1
2901479,2014-03-03T06:46:06.720,88537,65692,1
2901744,2014-03-03T09:48:09.007,88550,88103,1
2901815,2014-03-03T10:11:29.227,88536,87198,1
2901945,2014-03-03T11:18:41.330,88554,3061,1
2902014,2014-03-03T11:51:11.660,88555,13686,1
2902136,2014-03-03T12:51:27.320,88463,67571,1
2902406,2014-03-03T15:26:11.393,88510,9898,1
2902420,2014-03-03T15:41:23.733,88568,8019,1
2902431,2014-03-03T15:43:25.170,88578,24961,1
2902674,2014-03-03T17:31:06.003,88573,76906,1
2902696,2014-03-03T17:43:50.267,88573,2742,1
2902958,2014-03-03T20:09:48.150,88535,88183,1
2903390,2014-03-04T00:18:33.820,88644,33759,1
2903396,2014-03-04T00:19:19.880,88644,76059,1
2903623,2014-03-04T02:21:06.623,88633,49443,1
2903624,2014-03-04T02:21:06.623,88633,88290,1
2903678,2014-03-04T03:02:05.230,88466,34859,1
2903739,2014-03-04T03:49:17.557,88661,37951,1
2903855,2014-03-04T05:05:01.193,88656,2492,1
2904077,2014-03-04T08:22:25.083,88606,33413,1
2904112,2014-03-04T09:07:07.880,88592,88573,1
2904159,2014-03-04T09:48:09.593,88678,72294,1
2904533,2014-03-04T13:45:04.083,88653,22528,1
2904675,2014-03-04T15:05:18.677,88123,82348,1
2904710,2014-03-04T15:30:26.630,88711,3947,1
2904711,2014-03-04T15:32:43.413,88711,3947,3
2904879,2014-03-04T16:32:21.147,88724,29367,1
2905114,2014-03-04T18:01:37.347,88630,20523,1
2905115,2014-03-04T18:01:37.347,88630,34636,1
2905123,2014-03-04T18:05:54.563,88722,41070,1
2905128,2014-03-04T18:08:12.500,88630,81975,1
2905273,2014-03-04T19:36:42.157,88764,76898,1
2905334,2014-03-04T19:56:02.023,88774,78596,1
2905582,2014-03-04T21:41:02.583,88686,88644,1
2905721,2014-03-04T23:05:29.700,88781,86917,1
2905952,2014-03-05T01:30:36.200,88817,13112,1
2906036,2014-03-05T02:04:38.683,88819,88256,1
2906106,2014-03-05T02:33:13.427,88825,61217,1
2906269,2014-03-05T04:09:06.357,88836,30801,1
2906463,2014-03-05T06:36:19.560,88276,14213,1
2906529,2014-03-05T07:36:20.373,88806,41723,1
2906530,2014-03-05T07:36:20.373,88806,88011,1
2906531,2014-03-05T07:36:20.373,88806,88349,1
2906690,2014-03-05T09:43:40.600,88861,88859,1
2906697,2014-03-05T09:43:58.840,88862,82546,1
2906709,2014-03-05T09:44:49.920,88859,88861,1
2906847,2014-03-05T11:10:54.017,88866,421,1
2906848,2014-03-05T11:10:54.017,88866,1815,1
2907074,2014-03-05T13:34:27.887,88878,5135,1
2907125,2014-03-05T13:49:36.837,88793,88894,1
2907550,2014-03-05T17:01:32.907,26123,51622,1
2907656,2014-03-05T18:01:06.857,88809,17408,1
2907815,2014-03-05T20:15:47.993,62312,41420,1
2907841,2014-03-05T20:48:02.867,88953,30394,1
2907969,2014-03-05T22:21:51.117,82447,51062,1
2908041,2014-03-05T23:38:20.073,88953,72212,1
2908136,2014-03-06T01:22:43.287,88973,24938,1
2908236,2014-03-06T02:29:33.807,88973,88628,1
2908427,2014-03-06T05:37:32.463,87975,87479,1
2908429,2014-03-06T05:43:54.857,87975,31366,1
2908430,2014-03-06T05:43:54.857,87975,71489,1
2908709,2014-03-06T10:38:02.307,88869,16117,1
2908778,2014-03-06T12:06:52.177,88011,3730,1
2908779,2014-03-06T12:06:52.177,88011,8063,1
2908826,2014-03-06T12:53:59.580,89018,87198,1
2908858,2014-03-06T13:08:25.777,89018,23863,1
2908902,2014-03-06T13:23:09.540,89023,1601,1
2909008,2014-03-06T14:41:38.330,89032,20452,1
2909037,2014-03-06T15:02:45.153,89032,78828,1
2909097,2014-03-06T15:54:00.730,12261,2492,1
2909101,2014-03-06T15:55:53.097,89038,11096,1
2909105,2014-03-06T15:58:19.687,89038,24821,1
2909106,2014-03-06T15:58:19.687,89038,23672,1
2909188,2014-03-06T16:39:13.097,87132,57359,1
2909203,2014-03-06T17:01:01.500,88960,25415,1
2909204,2014-03-06T17:03:46.660,89038,11096,3
2909317,2014-03-06T19:19:05.060,88703,89044,3
2909323,2014-03-06T19:26:56.463,89059,88926,1
2909326,2014-03-06T19:28:08.170,88755,34017,1
2909353,2014-03-06T19:47:54.763,89028,25611,1
2909451,2014-03-06T20:42:05.140,89070,44769,1
2909464,2014-03-06T21:03:24.673,89064,60456,1
2909557,2014-03-06T22:02:33.790,60431,86830,1
2909633,2014-03-06T23:04:05.557,89088,50007,1
2909634,2014-03-06T23:04:05.557,89088,81806,1
2909710,2014-03-06T23:47:42.917,88809,88183,1
2909733,2014-03-06T23:54:39.953,89091,6067,1
2909735,2014-03-06T23:56:46.777,89091,31326,1
2909773,2014-03-07T00:34:12.103,89099,26450,1
2909822,2014-03-07T00:51:37.483,89068,88186,1
2910384,2014-03-07T10:34:04.323,89091,6067,3
2910442,2014-03-07T11:24:01.040,89132,6350,1
2910443,2014-03-07T11:24:01.040,89132,45671,1
2910626,2014-03-07T13:15:17.030,89140,80601,1
2910670,2014-03-07T13:36:06.710,89121,36152,1
2910720,2014-03-07T14:21:47.673,89154,18603,1
2910744,2014-03-07T14:23:26.787,87321,38420,1
2910787,2014-03-07T14:51:52.083,60431,12262,1
2910970,2014-03-07T16:24:38.813,89178,55692,1
2910984,2014-03-07T16:27:05.857,89178,87713,3
2910986,2014-03-07T16:29:03.050,87713,55692,1
2910989,2014-03-07T16:33:02.093,89179,33776,1
2911081,2014-03-07T17:20:24.780,89178,87713,1
2911317,2014-03-07T20:46:22.333,88183,88809,1
2911318,2014-03-07T20:46:36.763,89214,9171,1
2911370,2014-03-07T21:20:43.153,89216,78828,1
2911371,2014-03-07T21:20:43.153,89216,84314,1
2911589,2014-03-07T23:39:05.007,89227,61798,1
2912502,2014-03-08T14:07:39.063,89273,26031,1
2912928,2014-03-08T19:14:01.150,89283,49002,1
2913096,2014-03-08T22:00:32.050,89307,19891,3
2913099,2014-03-08T22:01:28.037,47181,43748,3
2913104,2014-03-08T22:02:55.370,89273,43748,3
2913105,2014-03-08T22:02:55.370,89273,26031,3
2913117,2014-03-08T22:18:08.820,89295,35711,3
2913133,2014-03-08T22:26:23.900,89277,58973,1
2913135,2014-03-08T22:27:54.280,89277,41379,1
2913521,2014-03-09T05:59:02.743,89336,89335,1
2913762,2014-03-09T11:55:54.003,89345,6652,1
2913810,2014-03-09T12:35:30.213,89335,11096,3
2914276,2014-03-09T19:59:16.707,89230,80833,1
2914284,2014-03-09T20:07:38.750,89376,33780,1
2914335,2014-03-09T21:09:26.250,89353,89135,1
2914417,2014-03-09T22:23:38.623,89374,48786,1
2914418,2014-03-09T22:23:38.623,89374,82959,1
2914454,2014-03-09T23:10:08.873,89336,89335,3
2914460,2014-03-09T23:13:45.620,89345,6652,3
2914597,2014-03-10T02:37:40.920,81040,2492,1
2914616,2014-03-10T02:44:41.840,88831,89353,1
2914652,2014-03-10T02:58:55.713,89397,55119,1
2914656,2014-03-10T03:01:21.053,89397,26813,1
2914821,2014-03-10T05:20:54.107,76875,81975,1
2914957,2014-03-10T06:50:52.750,89401,83512,1
2915160,2014-03-10T10:03:20.717,89370,20836,1
2915161,2014-03-10T10:03:20.717,89370,5918,1
2915162,2014-03-10T10:03:20.717,89370,52274,1
2915241,2014-03-10T10:48:33.863,89430,89382,1
2915362,2014-03-10T12:13:21.000,89151,41900,1
2915435,2014-03-10T12:53:59.667,89448,42956,1
2915647,2014-03-10T14:29:28.197,34926,33547,1
2915692,2014-03-10T14:50:04.477,89464,88880,1
2915711,2014-03-10T14:52:47.487,89464,88880,3
2915815,2014-03-10T15:24:38.797,89472,67430,3
2915877,2014-03-10T15:52:25.343,89481,38337,1
2915985,2014-03-10T16:49:59.917,89373,45851,1
2915986,2014-03-10T16:49:59.917,89373,51416,1
2916290,2014-03-10T19:54:23.473,89513,66664,1
2916322,2014-03-10T20:22:46.703,89370,65128,1
2916354,2014-03-10T20:48:58.357,89515,89476,1
2916410,2014-03-10T21:09:32.057,89505,81820,1
2916507,2014-03-10T21:37:47.280,89524,88588,1
2916508,2014-03-10T21:41:31.563,89528,97,3
2916521,2014-03-10T21:45:48.703,89524,88588,3
2916766,2014-03-11T00:19:46.880,89530,88158,1
2917580,2014-03-11T09:49:45.430,89456,32318,1
2917794,2014-03-11T12:00:32.673,89456,32318,3
2917860,2014-03-11T12:47:51.403,89133,89591,1
2918209,2014-03-11T15:19:47.713,89582,3559,1
2918524,2014-03-11T17:51:37.733,89633,87641,3
2918849,2014-03-11T21:31:39.713,89599,28474,1
2918882,2014-03-11T21:47:51.473,89667,10597,1
2918955,2014-03-11T22:42:33.543,89669,41467,1
2919565,2014-03-12T06:40:53.537,89099,2356,1
2919657,2014-03-12T08:04:25.880,89623,41685,1
2919940,2014-03-12T10:42:38.070,89693,89540,1
2920034,2014-03-12T11:25:09.127,89722,1444,1
2920384,2014-03-12T14:51:55.903,89600,48396,1
2920573,2014-03-12T15:55:09.693,89638,46185,1
2920607,2014-03-12T16:13:42.093,89691,89761,3
2920715,2014-03-12T17:11:50.820,89729,18208,1
2920716,2014-03-12T17:11:50.820,89729,33547,1
2920723,2014-03-12T17:21:19.920,89729,59047,1
2920736,2014-03-12T17:22:48.863,89764,59850,1
2920852,2014-03-12T18:19:17.253,89760,7948,1
2920853,2014-03-12T18:20:34.350,7948,89760,1
2920923,2014-03-12T19:00:23.640,89709,89635,1
2921117,2014-03-12T20:34:09.277,89795,88409,1
2921119,2014-03-12T20:38:04.497,89793,33433,1
2921155,2014-03-12T21:24:16.230,89808,41070,1
2921199,2014-03-12T21:44:28.470,28474,20452,1
2921215,2014-03-12T21:52:04.933,89793,85560,1
2921255,2014-03-12T22:10:32.753,89796,76820,1
2921256,2014-03-12T22:10:50.637,89796,38856,1
2921455,2014-03-13T00:27:35.250,89741,60670,1
2921474,2014-03-13T00:45:18.630,89741,60670,3
2921500,2014-03-13T01:43:16.077,28474,73869,1
2921501,2014-03-13T01:43:16.077,28474,33888,1
2921637,2014-03-13T04:04:00.427,89840,6940,1
2921723,2014-03-13T05:56:16.583,89836,89838,1
2921731,2014-03-13T06:08:03.147,89838,2691,1
2921978,2014-03-13T10:08:14.643,89663,87466,1
2922144,2014-03-13T12:01:54.167,89873,7308,1
2922190,2014-03-13T12:53:10.383,89536,2493,1
2922246,2014-03-13T13:23:27.310,89536,2493,3
2922247,2014-03-13T13:26:09.290,89881,1866,1
2922249,2014-03-13T13:31:59.813,89873,7308,3
2922295,2014-03-13T13:53:58.873,89886,52423,3
2922296,2014-03-13T13:55:23.067,89886,68087,1
2922916,2014-03-13T19:01:37.447,89927,89877,1
2922918,2014-03-13T19:03:07.153,89927,89877,3
2923197,2014-03-13T22:48:07.227,89944,85903,1
2923324,2014-03-14T00:37:35.300,89946,89949,3
2923471,2014-03-14T02:43:50.200,89874,51061,1
2923502,2014-03-14T03:12:04.503,89967,56724,1
2923875,2014-03-14T09:44:03.423,89991,63566,1
2923895,2014-03-14T10:08:14.483,89996,7257,1
2923916,2014-03-14T10:30:35.823,89911,68834,1
2924003,2014-03-14T11:35:17.687,89986,490,1
2924167,2014-03-14T13:47:23.203,89983,46425,1
2924168,2014-03-14T13:47:23.203,89983,39243,1
2924204,2014-03-14T14:25:46.723,90003,84209,1
2924257,2014-03-14T15:01:13.847,90022,70479,1
2924258,2014-03-14T15:02:10.210,90022,60256,1
2924279,2014-03-14T15:16:29.330,89966,52906,1
2924295,2014-03-14T15:33:11.383,32060,60256,1
2924296,2014-03-14T15:33:11.383,32060,12919,1
2924300,2014-03-14T15:35:08.250,90022,60256,3
2924301,2014-03-14T15:35:08.250,90022,70479,3
2924302,2014-03-14T15:35:16.170,89914,78469,1
2924303,2014-03-14T15:35:16.170,89914,67755,1
2924534,2014-03-14T17:44:08.377,90039,14323,1
2924673,2014-03-14T19:06:54.703,90049,85940,3
2924815,2014-03-14T21:07:03.683,90028,37993,1
2924978,2014-03-15T00:06:48.023,90063,2492,1
2924998,2014-03-15T00:24:08.860,90035,58791,1
2924999,2014-03-15T00:24:08.860,90035,61715,1
2925000,2014-03-15T00:24:08.860,90035,36212,1
2925280,2014-03-15T07:59:24.777,90098,35129,1
2925478,2014-03-15T10:22:32.673,90105,88656,1
2925532,2014-03-15T11:35:59.060,89965,87198,1
2925577,2014-03-15T12:15:32.983,90113,27724,1
2925671,2014-03-15T13:12:39.860,90113,27724,3
2925675,2014-03-15T13:13:58.443,90098,35129,3
2925889,2014-03-15T15:43:11.397,90129,5026,1
2925935,2014-03-15T16:40:08.673,90130,27958,1
2926324,2014-03-15T22:14:16.510,90129,5026,3
2926325,2014-03-15T22:14:23.307,90130,27958,3
2926382,2014-03-15T22:49:30.810,90128,58220,1
2926383,2014-03-15T22:49:30.810,90128,17720,1
2926384,2014-03-15T22:49:30.810,90128,20624,1
